"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2020-21","670","Hancock County","ALL","All Column Values","Teachers and Paraprofessionals",6470039.52,2774339.51,9244379.03,68.65,61.54,71.06,66.09
"2020-21","671","Haralson County","ALL","All Column Values","General Administration",1260702.91,597029.41,1857732.32,4.36,3.25,4.76,4.23
"2020-21","671","Haralson County","ALL","All Column Values","School Administration",2544034.82,1494907.7,4038942.52,9.48,7.06,10.36,9.21
"2020-21","671","Haralson County","ALL","All Column Values","Teachers and Paraprofessionals",29761441.94,14656300.26,44417742.2,104.27,77.62,113.88,101.25
"2020-21","672","Harris County","ALL","All Column Values","General Administration",850072.88,1389453.71,2239526.59,3.73,2.95,3.93,2.56
"2020-21","672","Harris County","ALL","All Column Values","School Administration",3854987.81,2007949.6,5862937.41,9.78,7.72,10.29,6.7
"2020-21","672","Harris County","ALL","All Column Values","Teachers and Paraprofessionals",40871944.26,19031215.06,59903159.32,99.87,78.91,105.17,68.45
"2020-21","673","Hart County","ALL","All Column Values","General Administration",817925,378716.13,1196641.13,3.06,2.52,3.22,2.57
"2020-21","673","Hart County","ALL","All Column Values","School Administration",2401680.61,1425818.71,3827499.32,9.8,8.05,10.3,8.22
"2020-21","673","Hart County","ALL","All Column Values","Teachers and Paraprofessionals",26342858.67,13182113.09,39524971.76,101.21,83.13,106.35,84.87
"2020-21","674","Heard County","ALL","All Column Values","General Administration",1282578.84,467309.13,1749887.97,6.78,5.51,7.75,4.37
"2020-21","674","Heard County","ALL","All Column Values","School Administration",1915553.34,810983.6,2726536.94,10.57,8.58,12.07,6.81
"2020-21","674","Heard County","ALL","All Column Values","Teachers and Paraprofessionals",15891237.57,6988003.73,22879241.3,88.65,71.98,101.31,57.15
"2020-21","675","Henry County","ALL","All Column Values","General Administration",4098339.97,1844699.55,5943039.52,1.39,1.15,1.41,1.01
"2020-21","675","Henry County","ALL","All Column Values","School Administration",30225465.25,16578315.05,46803780.3,10.91,9.03,11.08,7.97
"2020-21","675","Henry County","ALL","All Column Values","Teachers and Paraprofessionals",315913004.93,163032834.69,478945839.62,111.67,92.37,113.41,81.51
"2020-21","676","Houston County","ALL","All Column Values","General Administration",2975016.16,1792099.12,4767115.28,1.34,1.15,1.43,1.24
"2020-21","676","Houston County","ALL","All Column Values","School Administration",23084237.75,11653901.62,34738139.37,9.79,8.41,10.44,9.02
"2020-21","676","Houston County","ALL","All Column Values","Teachers and Paraprofessionals",241334436.17,113436910.19,354771346.36,99.96,85.91,106.62,92.09
"2020-21","677","Irwin County","ALL","All Column Values","General Administration",941748.7,439209.77,1380958.47,6.53,4.06,7.4,5.84
"2020-21","677","Irwin County","ALL","All Column Values","School Administration",1288354.21,538467.19,1826821.4,8.63,5.38,9.79,7.73
"2020-21","677","Irwin County","ALL","All Column Values","Teachers and Paraprofessionals",14363433.56,6324973.33,20688406.89,97.79,60.88,110.83,87.55
"2020-21","678","Jackson County","ALL","All Column Values","General Administration",1539857.18,1081925.27,2621782.45,2.64,2.12,2.75,1.85
"2020-21","678","Jackson County","ALL","All Column Values","School Administration",4746782.74,2619530.36,7366313.1,7.43,5.97,7.73,5.19
"2020-21","678","Jackson County","ALL","All Column Values","Teachers and Paraprofessionals",68749814.82,32905490.14,101655304.96,102.48,82.37,106.66,71.57
"2020-21","679","Jasper County","ALL","All Column Values","General Administration",487352.3,345670.72,833023.02,2.94,2.66,3.19,2.85
"2020-21","679","Jasper County","ALL","All Column Values","School Administration",1868812.71,883745.37,2752558.08,9.72,8.77,10.55,9.41
"2020-21","679","Jasper County","ALL","All Column Values","Teachers and Paraprofessionals",17405988.49,8584517.36,25990505.85,91.82,82.84,99.6,88.82
"2020-21","680","Jeff Davis County","ALL","All Column Values","General Administration",829913.7,541166.01,1371079.71,4.27,3.68,4.58,3.84
"2020-21","680","Jeff Davis County","ALL","All Column Values","School Administration",1781570.39,745397.2,2526967.59,7.87,6.78,8.44,7.07
"2020-21","680","Jeff Davis County","ALL","All Column Values","Teachers and Paraprofessionals",21011228.75,9529908.78,30541137.53,95.16,81.94,102.06,85.44
"2020-21","681","Jefferson County","ALL","All Column Values","General Administration",382053.64,218863.11,600916.75,2.08,1.84,2.23,1.99
"2020-21","681","Jefferson County","ALL","All Column Values","School Administration",1964135.82,947629.39,2911765.21,10.06,8.94,10.79,9.63
"2020-21","681","Jefferson County","ALL","All Column Values","Teachers and Paraprofessionals",19145226.09,9308150.13,28453376.22,98.33,87.35,105.45,94.08
"2020-21","682","Jenkins County","ALL","All Column Values","General Administration",234057.12,309232.63,543289.75,3.46,3.13,3.58,3.19
"2020-21","682","Jenkins County","ALL","All Column Values","School Administration",1164028.1,551656.77,1715684.87,10.92,9.9,11.3,10.06
"2020-21","682","Jenkins County","ALL","All Column Values","Teachers and Paraprofessionals",10515643.66,4624272.29,15139915.95,96.38,87.32,99.73,88.81
"2020-21","683","Johnson County","ALL","All Column Values","General Administration",246000,269925.41,515925.41,3.28,2.99,3.91,3.48
"2020-21","683","Johnson County","ALL","All Column Values","School Administration",902986.72,617916.39,1520903.11,9.66,8.81,11.54,10.27
"2020-21","683","Johnson County","ALL","All Column Values","Teachers and Paraprofessionals",8600395.75,4339727.39,12940123.14,82.16,74.94,98.19,87.35
"2020-21","684","Jones County","ALL","All Column Values","General Administration",563286.15,480337.36,1043623.51,1.84,1.66,1.85,1.6
"2020-21","684","Jones County","ALL","All Column Values","School Administration",3752825.35,1862941.61,5615766.96,9.91,8.92,9.98,8.59
"2020-21","684","Jones County","ALL","All Column Values","Teachers and Paraprofessionals",40839023.85,20164032.49,61003056.34,107.63,96.93,108.42,93.3
"2020-21","685","Lamar County","ALL","All Column Values","General Administration",1022664.33,602325.66,1624989.99,6.05,5.21,6.14,5.26
"2020-21","685","Lamar County","ALL","All Column Values","School Administration",1844063.78,957522.17,2801585.95,10.43,8.98,10.59,9.07
"2020-21","685","Lamar County","ALL","All Column Values","Teachers and Paraprofessionals",19926219.01,9439703.32,29365922.33,109.36,94.15,110.99,95.11
"2020-21","686","Lanier County","ALL","All Column Values","General Administration",275834.7,564753.94,840588.64,4.04,3.48,4.59,3.84
"2020-21","686","Lanier County","ALL","All Column Values","School Administration",1375442.81,709096.34,2084539.15,10.01,8.62,11.38,9.53
"2020-21","686","Lanier County","ALL","All Column Values","Teachers and Paraprofessionals",12408308.42,6304201.18,18712509.6,89.89,77.37,102.15,85.59
"2020-21","687","Laurens County","ALL","All Column Values","General Administration",1281985.72,1016274.19,2298259.91,3.19,1.7,3.41,2.6
"2020-21","687","Laurens County","ALL","All Column Values","School Administration",4028206.31,2388355.88,6416562.19,8.9,4.75,9.52,7.26
"2020-21","687","Laurens County","ALL","All Column Values","Teachers and Paraprofessionals",49120705.73,24648032.68,73768738.41,102.36,54.64,109.4,83.51
"2020-21","688","Lee County","ALL","All Column Values","General Administration",752430.7,416754.24,1169184.94,1.75,1.56,1.91,1.72
"2020-21","688","Lee County","ALL","All Column Values","School Administration",3453189.91,2016526.89,5469716.8,8.2,7.3,8.92,8.05
"2020-21","688","Lee County","ALL","All Column Values","Teachers and Paraprofessionals",43941375.37,22463883.64,66405259.01,99.52,88.58,108.28,97.77
"2020-21","689","Liberty County","ALL","All Column Values","General Administration",2293424.76,1034830.3,3328255.06,3.04,2.59,3.16,2.75
"2020-21","689","Liberty County","ALL","All Column Values","School Administration",7049492.56,3871523.77,10921016.33,9.98,8.51,10.38,9.03
"2020-21","689","Liberty County","ALL","All Column Values","Teachers and Paraprofessionals",78797992.92,37802796.82,116600789.74,106.55,90.86,110.83,96.36
"2020-21","690","Lincoln County","ALL","All Column Values","General Administration",381278.4,256953.41,638231.81,4.5,3.87,4.57,3.96
"2020-21","690","Lincoln County","ALL","All Column Values","School Administration",996496.84,569358.47,1565855.31,11.05,9.5,11.21,9.72
"2020-21","690","Lincoln County","ALL","All Column Values","Teachers and Paraprofessionals",9050092.42,4808335.01,13858427.43,97.77,84.11,99.21,86.03
"2020-21","691","Long County","ALL","All Column Values","General Administration",341355.96,473542.3,814898.26,2.15,1.78,2.46,2.06
"2020-21","691","Long County","ALL","All Column Values","School Administration",2310046.47,976984.52,3287030.99,8.67,7.17,9.93,8.3
"2020-21","691","Long County","ALL","All Column Values","Teachers and Paraprofessionals",24458350.74,11525885.1,35984235.84,94.91,78.53,108.76,90.87
"2020-21","692","Lowndes County","ALL","All Column Values","General Administration",1387289.45,1833354.97,3220644.42,2.79,2.05,3.16,2.35
"2020-21","692","Lowndes County","ALL","All Column Values","School Administration",6293771.26,2935872.43,9229643.69,7.99,5.89,9.06,6.73
"2020-21","692","Lowndes County","ALL","All Column Values","Teachers and Paraprofessionals",80820508.48,37718707,118539215.48,102.59,75.59,116.36,86.46
"2020-21","693","Lumpkin County","ALL","All Column Values","General Administration",804296.4,426458.21,1230754.61,2.83,1.51,2.94,2.27
"2020-21","693","Lumpkin County","ALL","All Column Values","School Administration",2722813.3,1576059.53,4298872.83,9.89,5.26,10.28,7.93
"2020-21","693","Lumpkin County","ALL","All Column Values","Teachers and Paraprofessionals",30772318.02,15089089.06,45861407.08,105.52,56.17,109.66,84.55
"2020-21","694","Macon County","ALL","All Column Values","General Administration",669493.2,384508.92,1054002.12,6.38,5.52,7.41,6.43
"2020-21","694","Macon County","ALL","All Column Values","School Administration",1062768.57,604736.78,1667505.35,10.1,8.74,11.73,10.18
"2020-21","694","Macon County","ALL","All Column Values","Teachers and Paraprofessionals",7060343.72,4083711.79,11144055.51,67.49,58.41,78.37,68.03
"2020-21","695","Madison County","ALL","All Column Values","General Administration",928724.74,591655.85,1520380.59,2.39,1.52,2.76,1.74
"2020-21","695","Madison County","ALL","All Column Values","School Administration",3555757.96,2122094.31,5677852.27,8.92,5.66,10.31,6.5
"2020-21","695","Madison County","ALL","All Column Values","Teachers and Paraprofessionals",43244466.86,22003600.07,65248066.93,102.54,65.04,118.47,74.7
"2020-21","696","Marion County","ALL","All Column Values","General Administration",449821.92,257030.7,706852.62,4.6,4.05,5.12,4.67
"2020-21","696","Marion County","ALL","All Column Values","School Administration",1022194.25,538606.78,1560801.03,10.16,8.95,11.31,10.32
"2020-21","696","Marion County","ALL","All Column Values","Teachers and Paraprofessionals",9310914.28,4330998.7,13641912.98,88.8,78.19,98.83,90.22
"2020-21","697","McDuffie County","ALL","All Column Values","General Administration",594433.57,339107.82,933541.39,2.26,1.98,2.44,2.16
"2020-21","697","McDuffie County","ALL","All Column Values","School Administration",2859674.94,1380886.79,4240561.73,10.26,9.01,11.08,9.81
"2020-21","697","McDuffie County","ALL","All Column Values","Teachers and Paraprofessionals",29601901.79,12385495.64,41987397.43,101.61,89.26,109.74,97.18
"2020-21","698","McIntosh County","ALL","All Column Values","General Administration",468107.54,237787.89,705895.43,3.88,3.44,4.4,3.82
"2020-21","698","McIntosh County","ALL","All Column Values","School Administration",1041183.31,565842.21,1607025.52,8.82,7.82,10.02,8.7
"2020-21","698","McIntosh County","ALL","All Column Values","Teachers and Paraprofessionals",9131901.45,4344470.27,13476371.72,73.98,65.6,84.05,72.99
"2020-21","699","Meriwether County","ALL","All Column Values","General Administration",535685.71,397141.49,932827.2,2.79,2.46,3.1,2.74
"2020-21","699","Meriwether County","ALL","All Column Values","School Administration",2368689.33,1135008.21,3503697.54,10.47,9.24,11.65,10.29
"2020-21","699","Meriwether County","ALL","All Column Values","Teachers and Paraprofessionals",18052790.63,7789044.56,25841835.19,77.24,68.13,85.9,75.93
"2020-21","700","Miller County","ALL","All Column Values","General Administration",618718.77,350567.84,969286.61,8.45,7.5,9.65,8.44
"2020-21","700","Miller County","ALL","All Column Values","School Administration",720669.11,299830.51,1020499.62,8.89,7.89,10.16,8.89
"2020-21","700","Miller County","ALL","All Column Values","Teachers and Paraprofessionals",6325995.57,3146115.33,9472110.9,82.53,73.25,94.26,82.49
"2020-21","701","Mitchell County","ALL","All Column Values","General Administration",658564.9,288111.77,946676.67,3.37,2.44,4.65,3.03
"2020-21","701","Mitchell County","ALL","All Column Values","School Administration",1838239.47,857492.31,2695731.78,9.6,6.96,13.23,8.62
"2020-21","701","Mitchell County","ALL","All Column Values","Teachers and Paraprofessionals",11817088.22,5643391.55,17460479.77,62.17,45.1,85.69,55.81
"2020-21","702","Monroe County","ALL","All Column Values","General Administration",1345873.8,761293.56,2107167.36,4.11,3.53,4.3,3.55
"2020-21","702","Monroe County","ALL","All Column Values","School Administration",2212316.5,1486388.73,3698705.23,7.21,6.2,7.55,6.22
"2020-21","702","Monroe County","ALL","All Column Values","Teachers and Paraprofessionals",35303895.01,17311700.6,52615595.61,102.58,88.22,107.46,88.53
"2020-21","703","Montgomery County","ALL","All Column Values","General Administration",187021.14,95115.93,282137.07,2.2,1.96,2.77,2.43
"2020-21","703","Montgomery County","ALL","All Column Values","School Administration",803801.71,341845.1,1145646.81,8.91,7.94,11.24,9.86
"2020-21","703","Montgomery County","ALL","All Column Values","Teachers and Paraprofessionals",6536546.81,3182042,9718588.81,75.62,67.4,95.37,83.65
"2020-21","704","Morgan County","ALL","All Column Values","General Administration",1109833.6,918446.25,2028279.85,4.92,4.18,5.26,4.6
"2020-21","704","Morgan County","ALL","All Column Values","School Administration",2157400.01,1225681.38,3383081.39,8.21,6.98,8.78,7.67
"2020-21","704","Morgan County","ALL","All Column Values","Teachers and Paraprofessionals",27194843.39,14160912.11,41355755.5,100.38,85.29,107.29,93.71
"2020-21","705","Murray County","ALL","All Column Values","General Administration",843531.9,446536.97,1290068.87,1.88,1.52,1.9,1.45
"2020-21","705","Murray County","ALL","All Column Values","School Administration",4199377.36,2229384.55,6428761.91,9.39,7.55,9.45,7.24
"2020-21","705","Murray County","ALL","All Column Values","Teachers and Paraprofessionals",49681116.94,23445381.53,73126498.47,106.81,85.9,107.44,82.3
"2020-21","706","Muscogee County","ALL","All Column Values","General Administration",2400346.59,2125172.3,4525518.89,1.29,1.1,1.37,1.23
"2020-21","706","Muscogee County","ALL","All Column Values","School Administration",22835805.62,12306241.56,35142047.18,10,8.54,10.65,9.56
"2020-21","706","Muscogee County","ALL","All Column Values","Teachers and Paraprofessionals",227583161.09,119803354.8,347386515.89,98.81,84.45,105.29,94.52
"2020-21","707","Newton County","ALL","All Column Values","General Administration",2417743.23,1335456.36,3753199.59,1.72,1.5,1.8,1.39
"2020-21","707","Newton County","ALL","All Column Values","School Administration",13627223.09,7896014.7,21523237.79,9.88,8.63,10.33,8
"2020-21","707","Newton County","ALL","All Column Values","Teachers and Paraprofessionals",151062689.06,72296448.1,223359137.16,102.58,89.52,107.23,83.01
"2020-21","708","Oconee County","ALL","All Column Values","General Administration",1331455.25,582298.9,1913754.15,2.07,1.27,2.24,2.01
"2020-21","708","Oconee County","ALL","All Column Values","School Administration",5692566.6,3276725.26,8969291.86,9.72,5.95,10.5,9.41
"2020-21","708","Oconee County","ALL","All Column Values","Teachers and Paraprofessionals",69986199.61,34638590.54,104624790.15,113.37,69.37,122.43,109.81
"2020-21","709","Oglethorpe County","ALL","All Column Values","General Administration",601375.24,243562.7,844937.94,3.02,2.68,3.34,2.99
"2020-21","709","Oglethorpe County","ALL","All Column Values","School Administration",1579660.96,766192.5,2345853.46,8.38,7.45,9.28,8.3
"2020-21","709","Oglethorpe County","ALL","All Column Values","Teachers and Paraprofessionals",18792162.31,8701613.4,27493775.71,98.19,87.32,108.73,97.24
"2020-21","710","Paulding County","ALL","All Column Values","General Administration",2130322.63,1492065.69,3622388.32,1.1,0.91,1.16,1.03
"2020-21","710","Paulding County","ALL","All Column Values","School Administration",20592249.69,11350960.55,31943210.24,9.73,7.99,10.21,9.09
"2020-21","710","Paulding County","ALL","All Column Values","Teachers and Paraprofessionals",238074617.2,118451011.71,356525628.91,108.56,89.15,113.94,101.48
"2020-21","711","Peach County","ALL","All Column Values","General Administration",840480.14,624482.82,1464962.96,3.73,2.07,3.87,1.8
"2020-21","711","Peach County","ALL","All Column Values","School Administration",2629597.37,1264108.6,3893705.97,9.91,5.5,10.28,4.77
"2020-21","711","Peach County","ALL","All Column Values","Teachers and Paraprofessionals",26659187.15,11642666.15,38301853.3,97.52,54.07,101.12,46.96
"2020-21","712","Pickens County","ALL","All Column Values","General Administration",1188407.45,483543.8,1671951.25,3.01,2.59,3.29,2.98
"2020-21","712","Pickens County","ALL","All Column Values","School Administration",2900545.28,1621030.86,4521576.14,8.13,6.99,8.88,8.07
"2020-21","712","Pickens County","ALL","All Column Values","Teachers and Paraprofessionals",34658604.25,18769875.25,53428479.5,96.04,82.61,104.99,95.32
"2020-21","713","Pierce County","ALL","All Column Values","General Administration",618921.02,434941.56,1053862.58,2.48,2.21,2.86,2.61
"2020-21","713","Pierce County","ALL","All Column Values","School Administration",2424770.85,1320271.96,3745042.81,8.82,7.85,10.15,9.27
"2020-21","713","Pierce County","ALL","All Column Values","Teachers and Paraprofessionals",27798423.16,12778284.58,40576707.74,95.52,85.05,109.98,100.45
"2020-21","714","Pike County","ALL","All Column Values","General Administration",888056.23,578432.52,1466488.75,4.12,3.58,4.52,4.05
"2020-21","714","Pike County","ALL","All Column Values","School Administration",2115518.19,1017937.97,3133456.16,8.8,7.65,9.65,8.65
"2020-21","714","Pike County","ALL","All Column Values","Teachers and Paraprofessionals",25292569.4,10371947.32,35664516.72,100.11,87.11,109.82,98.4
"2020-21","715","Polk County","ALL","All Column Values","General Administration",715887.84,479501.5,1195389.34,1.47,1.25,1.51,1.3
"2020-21","715","Polk County","ALL","All Column Values","School Administration",4539520.96,2458269.43,6997790.39,8.62,7.34,8.81,7.62
"2020-21","715","Polk County","ALL","All Column Values","Teachers and Paraprofessionals",62624446.57,27263367.18,89887813.75,110.72,94.23,113.19,97.88
"2020-21","716","Pulaski County","ALL","All Column Values","General Administration",1009993.78,399331.95,1409325.73,9.1,4.35,10.21,6.47
"2020-21","716","Pulaski County","ALL","All Column Values","School Administration",1167825.31,542202.21,1710027.52,11.05,5.28,12.39,7.85
"2020-21","716","Pulaski County","ALL","All Column Values","Teachers and Paraprofessionals",10047852.72,4116670.12,14164522.84,91.49,43.74,102.66,65.05
"2020-21","717","Putnam County","ALL","All Column Values","General Administration",1043211.08,373858.35,1417069.43,3.36,2.84,3.74,3.25
"2020-21","717","Putnam County","ALL","All Column Values","School Administration",2221740.81,1082505.28,3304246.09,7.84,6.63,8.72,7.57
"2020-21","717","Putnam County","ALL","All Column Values","Teachers and Paraprofessionals",26036767.53,11133107.09,37169874.62,88.17,74.55,98.1,85.15
"2020-21","718","Quitman County","ALL","All Column Values","General Administration",500751.83,275220.2,775972.03,14.6,12.32,16.41,12.32
"2020-21","718","Quitman County","ALL","All Column Values","School Administration",368654.66,164701.96,533356.62,10.04,8.47,11.28,8.47
"2020-21","718","Quitman County","ALL","All Column Values","Teachers and Paraprofessionals",3126880.45,1349011.48,4475891.93,84.23,71.05,94.63,71.07
"2020-21","719","Rabun County","ALL","All Column Values","General Administration",973016.79,482616.06,1455632.85,4.09,2.74,4.7,3.74
"2020-21","719","Rabun County","ALL","All Column Values","School Administration",2019189.06,1276036.27,3295225.33,9.26,6.21,10.64,8.46
"2020-21","719","Rabun County","ALL","All Column Values","Teachers and Paraprofessionals",20186695.64,10792426.62,30979122.26,87.06,58.41,100.06,79.57
"2020-21","720","Randolph County","ALL","All Column Values","General Administration",596150.89,306997.45,903148.34,7.73,4.08,8.3,7.38
"2020-21","720","Randolph County","ALL","All Column Values","School Administration",1107180.63,481720.4,1588901.03,13.6,7.17,14.6,12.99
"2020-21","720","Randolph County","ALL","All Column Values","Teachers and Paraprofessionals",5075283.4,2571836.72,7647120.12,65.44,34.52,70.25,62.51
"2020-21","721","Richmond County","ALL","All Column Values","General Administration",6024183.86,2895212.33,8919396.19,2.61,2.18,2.84,2.23
"2020-21","721","Richmond County","ALL","All Column Values","School Administration",26447646.54,16270039.4,42717685.94,12.49,10.46,13.61,10.69
"2020-21","721","Richmond County","ALL","All Column Values","Teachers and Paraprofessionals",191913022.56,101764754.73,293677777.29,85.89,71.93,93.59,73.51
"2020-21","722","Rockdale County","ALL","All Column Values","General Administration",2637153.32,1678042.89,4315196.21,2.2,1.9,2.35,1.88
"2020-21","722","Rockdale County","ALL","All Column Values","School Administration",12356895.55,7003191.95,19360087.5,9.87,8.5,10.56,8.44
"2020-21","722","Rockdale County","ALL","All Column Values","Teachers and Paraprofessionals",144968657.58,62038753.93,207007411.51,105.54,90.92,112.91,90.19
"2020-21","723","Schley County","ALL","All Column Values","General Administration",485028.83,294124.83,779153.66,5.78,5.17,6.19,5.75
"2020-21","723","Schley County","ALL","All Column Values","School Administration",858512.88,465306.97,1323819.85,9.82,8.79,10.52,9.77
"2020-21","723","Schley County","ALL","All Column Values","Teachers and Paraprofessionals",10306893.99,4290917.73,14597811.72,108.28,96.95,115.98,107.76
"2020-21","724","Screven County","ALL","All Column Values","General Administration",756349.66,327829.9,1084179.56,3.91,3.54,4.3,3.84
"2020-21","724","Screven County","ALL","All Column Values","School Administration",1667672.36,836893.63,2504565.99,9.02,8.18,9.93,8.88
"2020-21","724","Screven County","ALL","All Column Values","Teachers and Paraprofessionals",17799840.25,8242890.99,26042731.24,93.8,85.08,103.22,92.3
"2020-21","725","Seminole County","ALL","All Column Values","General Administration",342069.72,178909.91,520979.63,2.82,2.41,3.34,2.86
"2020-21","725","Seminole County","ALL","All Column Values","School Administration",1073469.51,552734.17,1626203.68,8.8,7.53,10.41,8.92
"2020-21","725","Seminole County","ALL","All Column Values","Teachers and Paraprofessionals",11269189.99,5573217.07,16842407.06,91.1,77.99,107.83,92.37
"2020-21","726","Griffin-Spalding County","ALL","All Column Values","General Administration",2346594.86,932086.35,3278681.21,2.78,2.46,2.95,2.52
"2020-21","726","Griffin-Spalding County","ALL","All Column Values","School Administration",10066085.7,5331753.38,15397839.08,13.06,11.57,13.87,11.82
"2020-21","726","Griffin-Spalding County","ALL","All Column Values","Teachers and Paraprofessionals",75778350.26,38800846.55,114579196.81,97.17,86.11,103.24,87.93
"2020-21","727","Stephens County","ALL","All Column Values","General Administration",1073191.11,972878.59,2046069.7,4.64,4.13,4.85,4.28
"2020-21","727","Stephens County","ALL","All Column Values","School Administration",2441919.89,1345252.51,3787172.4,8.59,7.65,8.98,7.91
"2020-21","727","Stephens County","ALL","All Column Values","Teachers and Paraprofessionals",29979548.27,15447136.53,45426684.8,103.06,91.79,107.73,94.91
"2020-21","728","Stewart County","ALL","All Column Values","General Administration",444768.26,245386.76,690155.02,8.14,7.46,9.46,8.9
"2020-21","728","Stewart County","ALL","All Column Values","School Administration",639189.46,271668.8,910858.26,10.74,9.85,12.49,11.74
"2020-21","728","Stewart County","ALL","All Column Values","Teachers and Paraprofessionals",4625920.1,1826876.87,6452796.97,76.08,69.77,88.49,83.2
"2020-21","729","Sumter County","ALL","All Column Values","General Administration",654068.03,557052.05,1211120.08,2.48,1.74,2.9,1.44
"2020-21","729","Sumter County","ALL","All Column Values","School Administration",2705127.26,1769561.86,4474689.12,9.16,6.43,10.7,5.34
"2020-21","729","Sumter County","ALL","All Column Values","Teachers and Paraprofessionals",29553191.86,14703004.79,44256196.65,90.61,63.55,105.84,52.79
"2020-21","730","Talbot County","ALL","All Column Values","General Administration",419092.26,242419.69,661511.95,7.8,7.2,9.48,8.39
"2020-21","730","Talbot County","ALL","All Column Values","School Administration",566522.25,278518.05,845040.3,9.96,9.2,12.11,10.72
"2020-21","730","Talbot County","ALL","All Column Values","Teachers and Paraprofessionals",4647371.22,1983627.27,6630998.49,78.16,72.2,95.06,84.15
"2020-21","731","Taliaferro County","ALL","All Column Values","General Administration",571566.09,125362.12,696928.21,12.9,12.26,13.9,13.14
"2020-21","731","Taliaferro County","ALL","All Column Values","School Administration",261997.44,127799.03,389796.47,7.22,6.85,7.78,7.35
"2020-21","731","Taliaferro County","ALL","All Column Values","Teachers and Paraprofessionals",2503614.81,1334327.79,3837942.6,71.05,67.49,76.57,72.38
"2020-21","732","Tattnall County","ALL","All Column Values","General Administration",1197181.52,536106.29,1733287.81,4.37,2.63,4.39,2.45
"2020-21","732","Tattnall County","ALL","All Column Values","School Administration",2383618,1199254.58,3582872.58,9.03,5.44,9.07,5.07
"2020-21","732","Tattnall County","ALL","All Column Values","Teachers and Paraprofessionals",27432080.99,12920857.67,40352938.66,101.74,61.28,102.18,57.07
"2020-21","733","Taylor County","ALL","All Column Values","General Administration",500886.48,330177.71,831064.19,4.59,3.94,5.07,4.41
"2020-21","733","Taylor County","ALL","All Column Values","School Administration",830681.24,437083.39,1267764.63,7,6.01,7.74,6.72
"2020-21","733","Taylor County","ALL","All Column Values","Teachers and Paraprofessionals",11628647.49,5055189.96,16683837.45,92.12,79.09,101.88,88.48
"2020-21","734","Telfair County","ALL","All Column Values","General Administration",297227.47,243523.66,540751.13,2.43,2.19,2.78,2.5
"2020-21","734","Telfair County","ALL","All Column Values","School Administration",1276055.35,722580.11,1998635.46,8.97,8.09,10.29,9.24
"2020-21","734","Telfair County","ALL","All Column Values","Teachers and Paraprofessionals",14140916.46,7171017.48,21311933.94,95.67,86.32,109.73,98.54
"2020-21","735","Terrell County","ALL","All Column Values","General Administration",320296,219623.34,539919.34,3.9,3.41,3.38,2.99
"2020-21","735","Terrell County","ALL","All Column Values","School Administration",1243284.95,607914.14,1851199.09,13.38,11.68,11.57,10.25
"2020-21","735","Terrell County","ALL","All Column Values","Teachers and Paraprofessionals",9452866.71,4090144.27,13543010.98,97.89,85.42,84.68,74.98
"2020-21","736","Thomas County","ALL","All Column Values","General Administration",315633,471973.92,787606.92,1.14,0.76,1.24,1.01
"2020-21","736","Thomas County","ALL","All Column Values","School Administration",3288093.87,2020147.63,5308241.5,7.7,5.14,8.34,6.83
"2020-21","736","Thomas County","ALL","All Column Values","Teachers and Paraprofessionals",46263111.73,23982333.26,70245444.99,101.95,67.97,110.31,90.33
"2020-21","737","Tift County","ALL","All Column Values","General Administration",573167.7,526344.88,1099512.58,1.23,1,1.39,1.16
"2020-21","737","Tift County","ALL","All Column Values","School Administration",5832798.18,3790331.94,9623130.12,10.77,8.75,12.15,10.14
"2020-21","737","Tift County","ALL","All Column Values","Teachers and Paraprofessionals",59057395.63,30995376.99,90052772.62,100.82,81.86,113.71,94.85
"2020-21","738","Toombs County","ALL","All Column Values","General Administration",368202.84,321118.22,689321.06,1.85,1.61,2.09,1.72
"2020-21","738","Toombs County","ALL","All Column Values","School Administration",1711281.91,923558.48,2634840.39,7.07,6.15,7.98,6.59
"2020-21","738","Toombs County","ALL","All Column Values","Teachers and Paraprofessionals",22033523.65,11498293.52,33531817.17,89.94,78.21,101.61,83.91
"2020-21","739","Towns County","ALL","All Column Values","General Administration",378363.28,339901.76,718265.04,4.46,4.08,5.09,4.69
"2020-21","739","Towns County","ALL","All Column Values","School Administration",916802.42,493106.34,1409908.76,8.75,8.02,9.99,9.21
"2020-21","739","Towns County","ALL","All Column Values","Teachers and Paraprofessionals",10238509.92,5749757.13,15988267.05,99.26,90.9,113.26,104.47
"2020-21","740","Treutlen County","ALL","All Column Values","General Administration",801952.1,306938.45,1108890.55,7.98,6.99,9.41,8.45
"2020-21","740","Treutlen County","ALL","All Column Values","School Administration",792165.32,370687.8,1162853.12,8.37,7.33,9.86,8.86
"2020-21","740","Treutlen County","ALL","All Column Values","Teachers and Paraprofessionals",9223200.69,3902260.59,13125461.28,94.42,82.68,111.33,100.01
"2020-21","741","Troup County","ALL","All Column Values","General Administration",2533443.9,1422274.16,3955718.06,2.77,2.42,3.02,2.82
